f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,class
2.11638,-0.51208,1.95299,-0.42776,1.77175,0.63641,-0.71340,-0.14743,-0.71634,0.33727,1.15360,0.59145,1.78651,-0.21999,0.00419,3.41864,0.73453,-0.79261,-0.25303,1.16686,0.06771,0
-0.74822,0.40122,1.06527,0.24838,-1.41020,1.29248,0.81502,1.30871,-0.72434,-0.63541,0.66871,0.38365,1.83415,0.60628,0.88996,0.61527,-1.05025,0.44318,1.12645,-0.07115,1.06973,0
-0.51948,1.17055,1.10009,0.22926,2.48571,-0.92485,2.03035,0.57485,1.40527,2.38974,1.71710,-0.94835,0.83092,0.56257,0.00034,-1.28573,1.32500,-0.16757,1.62102,2.11732,1.21112,0
-1.26773,-0.11924,-1.71806,0.79717,1.03297,-0.21200,0.51643,0.24693,1.23821,-0.61735,0.13736,0.29839,-0.07835,0.31456,0.05340,1.01871,0.51533,0.69105,0.62929,1.34519,-0.47313,0
0.06740,1.08942,1.42403,0.27242,1.97246,-0.53014,0.89819,0.23188,0.47532,0.23473,0.45635,-0.94065,1.06240,0.59521,-0.22011,1.12641,0.35502,0.61186,-0.59901,-0.59110,0.75371,0
-1.45545,1.18391,0.91820,0.63403,-0.25109,0.94119,0.20785,0.89054,-0.77345,-0.26863,2.58336,-0.08031,0.14674,-0.42818,-0.65954,-1.25537,2.57882,-0.37469,-0.06947,0.80279,1.68307,0
0.20057,-0.81151,1.44668,2.10248,0.20686,-0.31084,-1.11645,0.25034,1.31211,1.33797,-1.14585,0.89779,0.54717,0.25910,-1.50078,0.85019,2.16739,1.85123,2.49486,-1.53295,-0.78682,0
-0.25251,0.62482,1.06915,2.49169,0.17557,-0.10277,0.52906,0.93048,-0.06126,2.06218,-0.41041,1.29604,0.62071,1.49061,-0.52571,2.43728,-1.05052,1.84338,0.09137,-0.52648,0.02888,0
-1.56179,0.01709,1.06106,0.22250,0.43467,-0.39255,-0.59715,0.97909,0.38835,2.66994,-0.11520,-0.26858,1.86703,0.99374,1.11414,0.74964,2.46464,0.36823,1.22819,-0.26384,1.53322,0
0.46981,1.17292,1.01658,0.35366,-0.15560,0.61711,-1.10036,0.32440,-0.10856,-0.50766,1.51311,0.28019,0.01584,-0.06492,-0.18551,-0.88968,-0.09722,-0.44220,-0.30588,0.08174,0.26747,0
-0.42336,0.33606,-0.25842,2.09923,1.47144,-0.79303,0.76047,-0.47945,0.11410,-0.11561,-0.28648,-1.42729,0.46560,-0.85680,0.83732,-0.61114,-0.51905,0.74745,0.70546,0.66943,1.96517,0
2.11868,1.62922,-0.53828,0.94387,0.68235,0.77347,-0.40589,2.31452,0.98677,1.21659,1.08724,1.05653,0.60233,-0.21334,-0.35152,-0.26389,0.87618,1.05211,-0.24100,-1.29185,0.32725,0
-0.95637,1.91835,0.06101,1.29584,0.41774,0.67073,0.92465,1.12180,-0.97120,-0.87941,0.33020,-0.48236,0.83306,2.88894,0.97962,1.52688,0.36676,1.27886,-0.42086,0.28398,-0.14277,0
0.81230,1.13542,0.51610,0.56006,0.37027,1.15288,0.20687,0.91411,0.26719,0.84414,0.62595,0.83261,0.33739,1.91148,0.80201,1.35480,0.30704,1.82224,1.75984,1.74105,-0.58028,0
-0.29844,0.55100,-0.41774,-1.43483,-0.28507,0.77180,0.09967,-0.92555,0.43689,0.92951,-0.08514,-0.48422,1.07370,0.45829,0.31022,1.28645,3.06211,-0.18447,1.25355,2.26128,0.32930,0
-0.70735,-0.37329,1.81296,-0.31656,0.31887,2.71506,-0.24550,0.19121,-0.98088,-0.02925,1.38689,0.11318,1.22999,-1.61456,-0.95569,-0.53831,1.40604,-1.12586,1.62504,-0.64903,0.70870,0
1.44709,1.49235,1.91446,0.58429,0.87399,-0.94467,-0.48561,0.44177,1.21526,0.23445,-0.56241,-0.02226,0.84571,-0.77082,-0.71719,-0.72847,-0.10761,0.31875,-0.61379,-0.37460,-0.89829,0
-0.59196,-0.97072,-0.26215,1.77856,-0.48000,-0.01435,0.33725,0.70569,-1.08664,-0.10943,0.82436,1.00782,1.44973,0.48534,0.10208,1.48201,-1.11819,0.45118,2.83956,1.08333,1.57685,0
0.90643,3.47860,1.66265,2.45741,-0.66683,1.07942,1.13043,-0.54527,0.66029,1.43265,0.31539,1.50246,-0.12067,-0.58414,0.85685,0.45639,0.78779,0.62208,-0.71908,1.12082,-1.25995,0
0.31914,0.91530,1.89325,-1.00938,1.79321,2.22426,1.70388,-1.14053,-0.10890,3.84257,0.74675,-0.67477,1.70831,0.88324,0.72577,0.86442,-0.53204,-0.15087,-1.11978,-0.03000,1.62539,0
0.09567,-0.17370,-1.11871,1.20912,2.60379,0.85603,0.11646,-1.11992,0.31805,0.22747,2.11061,0.16978,0.81781,1.87281,0.18599,-0.26388,1.27936,-0.94687,-0.08529,0.57003,0.87464,0
0.99281,0.69665,-0.46246,0.08350,1.18853,-0.11708,-0.65322,0.26997,0.25234,-0.45516,0.43753,-1.20447,0.80772,1.29535,0.02248,-0.51120,0.30517,-0.60978,0.71535,-0.24830,0.29733,0
1.14023,0.00910,1.40143,2.85299,0.99606,-0.74638,2.36041,-2.08159,0.92968,2.03264,-0.97224,0.45370,0.89618,-0.87051,1.53121,1.24102,-0.34878,-0.21183,0.72810,-0.61628,0.77275,0
2.10734,0.40716,1.09123,0.33074,0.07859,1.62809,2.73857,0.10391,0.00246,1.68152,-0.32880,0.41773,0.38885,-0.00940,-0.21722,0.35927,1.13630,1.42731,0.14846,1.62908,-0.08205,0
2.09042,1.17074,0.94993,0.91160,1.17853,0.39197,1.27844,0.80726,2.43654,0.98459,0.18440,1.88147,0.44269,1.27970,1.29409,0.22741,1.73059,-0.21403,1.68582,1.16649,1.23083,0
1.90154,1.44089,-0.42153,1.32813,0.10946,0.28197,1.85146,0.08119,2.36607,-1.27524,-0.02563,-0.00799,1.67859,-0.30025,-0.43552,1.23902,0.50125,-0.54013,0.95982,-2.45555,1.03449,0
2.34710,-1.09970,2.05104,1.76172,-0.99100,0.57872,-0.97407,-0.47633,-1.40139,0.71098,-0.36479,0.78363,-1.21965,2.10150,0.52803,-0.67685,-2.29454,1.67324,0.85224,0.78761,-0.76157,0
0.26503,0.66400,-0.21271,2.19721,0.68625,-0.14171,0.54160,0.98516,0.24012,-0.01755,0.13310,1.67201,-0.40314,0.54000,0.19277,1.43778,-0.64731,-1.76372,-0.02726,-0.63998,1.63604,0
0.34552,-1.12709,0.78763,0.96768,-0.71965,0.69481,-0.55940,1.36489,1.27565,1.84559,0.98236,0.89144,-0.48604,1.31702,1.49207,-0.14494,0.45880,1.11574,-0.55308,-0.25248,0.50282,0
0.66410,2.86175,0.70328,2.25839,0.41212,-0.53395,1.14635,0.32742,-0.59802,-0.03592,0.21335,-0.57994,-0.20012,-1.30912,2.30162,0.57959,0.14116,-0.73023,1.05282,0.74698,1.41048,0
3.43502,-0.10790,1.20434,-0.51915,0.87230,1.26288,1.50566,0.35517,0.72581,1.28167,1.00502,-0.23908,0.89213,0.29269,0.48467,0.90145,0.57298,-0.08055,1.40678,0.82563,-0.02141,0
0.19871,-1.29273,0.14196,1.33348,2.13480,0.36219,-0.17848,0.20996,0.14399,-0.47913,-0.51228,0.24417,1.49228,2.38432,1.19553,-0.28836,-0.09959,-0.18618,1.39111,0.57981,-0.35747,0
0.15375,0.70882,-2.77408,-0.83748,1.87641,1.77230,1.08842,0.56621,1.15848,-0.56863,1.66464,3.34237,0.86397,1.05624,0.20599,1.09208,-0.62213,2.69382,0.55185,0.56513,1.22104,0
-0.10304,1.24817,0.75881,-0.71341,0.60093,-1.25206,-1.16552,1.09804,-0.35543,-0.38317,-0.99658,1.28434,1.88861,1.02509,-0.38932,-0.23246,-0.21643,-2.10447,1.03068,1.63354,0.26204,0
0.49269,1.64034,0.34577,-0.11048,-0.91683,-0.30482,0.36588,0.16693,-0.55263,-0.75262,1.39617,0.63042,0.58512,1.45673,2.09899,1.24179,-0.87459,0.66620,1.16157,0.57691,-0.19554,0
1.03953,-0.70849,0.49673,2.64568,0.46304,-0.53553,1.16806,-2.41563,0.44981,-0.74309,1.50785,-0.24025,-0.21023,2.00570,-3.72755,-1.19187,-0.11644,-0.10406,1.31302,0.81203,0.28986,0
-0.03453,0.92090,0.02817,1.46572,-0.14561,-0.76535,1.86841,0.63811,0.34897,0.85895,0.71284,1.24975,0.96446,-0.93430,0.03266,1.40362,-0.18003,0.40186,-0.33496,0.33047,-0.14923,0
0.56899,0.41159,2.19118,-0.58118,1.77267,0.05064,0.87631,-1.31088,0.91578,-0.05833,-0.87999,1.06119,0.67459,0.65457,1.48478,1.00851,0.72673,1.37403,0.95758,2.37657,0.10199,0
-0.13798,-0.32373,-0.13359,0.62913,-0.45550,0.60606,0.27672,1.58151,-0.53898,-0.56022,1.33268,0.92215,1.25850,0.78873,1.26109,0.12289,0.19258,-0.45548,1.50384,-1.06899,0.65469,0
0.83187,1.54964,-0.13245,-1.09850,2.05038,0.16008,0.45269,0.21485,1.06959,0.66817,1.12803,0.84099,-1.49939,1.74804,-0.35265,-0.76269,0.21283,0.85648,-0.07493,-0.53896,0.91509,0
1.05576,-0.48121,0.62954,1.75160,-0.38639,0.59324,2.39055,0.44711,0.75605,2.20172,0.48872,-0.56909,1.83398,0.89025,0.55005,0.90105,1.96399,-0.24895,2.26545,0.28915,-1.23097,0
1.08423,-0.16542,-0.53655,-0.69928,0.92608,0.70143,0.13660,1.57355,1.13451,0.57456,-0.19730,-0.29377,0.66096,1.65020,0.73388,0.19844,0.26921,-0.23297,0.40330,-0.27375,-0.66238,0
-1.31114,-0.48005,0.63926,0.88446,0.06092,0.69298,1.31203,-0.48819,0.80774,1.42511,0.64729,-1.01002,1.57604,0.32408,1.13213,1.61184,0.54420,0.37067,0.36349,-0.01934,0.12734,0
2.18443,2.28144,1.64710,-0.50555,1.75492,1.21147,0.70272,0.20571,1.84419,0.15504,0.38332,-0.66863,2.22040,0.94038,-0.95040,1.81962,-0.83827,-1.46834,-0.72791,1.67349,0.61347,0
-0.89246,-0.01922,-0.88550,0.22257,-1.18004,0.78122,0.87450,2.16612,0.23456,1.13366,1.86779,-0.87072,0.16389,0.19950,1.46646,1.42261,0.96318,1.01731,-0.03513,0.96287,0.25499,0
1.95067,-0.05552,0.78376,0.93217,0.80172,-0.47520,-1.94474,1.94691,0.76911,0.05983,0.62072,0.58339,-0.76604,-0.54035,1.58674,0.65907,1.52016,1.31936,1.38861,-0.77911,2.24984,0
0.41847,0.76691,-0.44710,0.21051,1.30048,0.11601,1.89765,0.70054,-2.18030,-0.85281,0.57107,1.96351,-0.43843,-0.98299,-0.17246,0.64093,-1.43311,0.97946,1.75969,0.09544,-0.57980,0
0.72872,0.25565,0.71210,2.22072,-1.29683,-0.05061,1.23758,2.08991,0.16843,1.36949,1.55576,-0.50369,1.25130,0.97359,0.79914,1.42952,-0.44863,3.40684,0.23895,1.07018,-0.55423,0
1.02052,1.58274,-0.21934,0.11003,-0.66995,0.64017,1.22768,0.98622,-0.21048,0.22952,-0.29652,-0.42162,0.68456,0.72527,-1.40126,1.14223,1.52663,-0.00664,0.73406,0.43123,-0.79422,0
1.23722,0.03969,0.27310,1.07517,2.64458,-1.08938,-0.34535,0.61138,0.62830,-0.20981,1.66866,0.36391,-0.29313,0.64842,-0.28725,1.74022,0.96306,-0.73235,1.31983,0.46638,0.87971,0
0.69732,-0.91347,1.82843,-0.94814,-1.43638,0.31959,0.51618,-0.82137,0.60148,2.42098,-0.80172,-0.44890,-0.84434,-0.21120,-1.86818,-0.07801,-0.07502,-1.23409,-0.77066,-1.85880,2.03215,0
-0.40333,0.96875,0.71116,0.12935,1.66441,1.05314,0.35582,-0.73108,1.42642,0.48220,1.28217,-0.35085,2.67609,0.32518,-0.19714,0.68155,1.42354,1.20017,-0.36502,-0.74795,0.42224,0
1.30609,0.38058,0.85545,1.48133,1.88853,0.82142,1.07338,0.58549,-0.46115,0.21443,0.44645,0.93230,-0.06189,1.50534,-1.09201,0.96057,-0.32408,1.88273,-0.17494,-0.09383,-0.88305,0
1.63423,0.67286,-0.55910,1.42297,0.92138,-0.56589,0.49513,-0.42519,0.85873,1.87366,-0.17970,1.80624,-0.62268,-0.16304,1.13968,0.56059,-1.28709,-1.78741,0.67308,0.08942,0.23064,0
-0.01018,-0.57528,0.67941,0.71612,0.44327,-0.67226,-0.52743,0.34879,1.15035,1.35914,1.02069,0.40223,1.45579,1.29997,-0.68223,-0.39889,0.34199,-1.01391,-1.02447,-0.02893,2.55408,0
-0.62460,0.80267,0.00032,0.46447,-0.22198,1.66301,0.59875,-0.01882,2.26907,1.03937,-0.25253,-0.93720,1.30208,1.37277,-0.61106,1.61417,-0.50011,1.27264,0.88601,0.05703,1.23489,0
-1.19911,-0.55575,0.82881,1.55722,0.18064,1.46574,1.46407,-1.03237,-0.55710,-1.10826,2.20496,0.04339,-0.52464,0.42448,0.88433,0.82833,0.66863,0.57605,0.30836,0.90530,0.83654,0
1.81784,0.66664,1.06726,-0.62201,-1.44490,-0.18797,0.63637,0.98788,-1.26788,-0.32313,-0.36744,0.95449,1.47173,-0.27016,1.85704,-0.16530,-0.11909,1.42573,-1.22289,1.34540,0.65466,0
0.30145,0.04178,0.82608,-0.70154,0.69227,0.98541,-0.03723,-0.05496,-0.16982,0.43903,-2.63861,-1.10741,0.11532,2.18624,0.85526,0.49666,0.59994,-0.11871,1.22908,0.70047,2.50897,0
-0.04271,-0.14879,0.15120,0.90773,-0.29188,2.02118,0.61112,0.31948,0.60024,2.42095,-0.06910,0.26764,1.03477,-0.90140,0.03018,-0.10165,-0.57490,0.64563,-0.32516,0.65479,0.75301,0
1.28497,0.54012,-0.06636,1.91105,0.51998,-0.74420,0.74362,0.37381,0.28389,0.06552,0.68479,-1.61322,0.29783,0.55617,0.96964,0.26326,1.38156,-0.20766,0.88425,1.82604,-0.42900,0
0.10823,1.27961,0.62725,1.38695,0.05796,1.49271,1.39031,-1.32445,-1.53899,-1.10778,-0.61269,-0.68018,-0.48076,-0.82621,0.65302,-0.05709,1.75754,-1.83858,0.60962,-0.59862,-1.28120,0
2.45452,1.62537,1.25697,1.50427,0.08962,1.37629,1.64011,-0.21046,-0.57950,1.62432,0.41857,-0.06026,-0.22116,2.36125,2.11235,1.61996,-0.25494,0.33723,2.33589,0.40450,0.15268,0
1.69730,-1.07230,-1.24234,0.44202,1.26029,-1.10083,-0.46982,0.66123,1.76837,0.76857,-1.66150,0.84838,0.53067,0.96071,0.66665,1.36288,-0.54249,-0.36850,-1.52449,0.72359,0.36863,0
-0.60642,0.46184,-0.67541,1.12745,0.81801,1.09424,0.41626,0.46087,1.91553,0.09751,0.18334,1.87791,-0.39477,-0.49410,2.03515,0.76836,-0.04415,0.01275,1.68678,0.67640,0.94972,0
-1.35967,0.76144,-1.25883,0.77186,0.86139,0.52465,1.49872,-0.88370,-0.47327,0.01030,0.29445,0.87282,-0.49234,0.06783,0.68041,-1.11599,1.17483,2.48643,-0.93773,1.20630,-0.06448,0
0.29940,1.11366,0.45279,-0.24188,0.95203,-0.49071,0.31358,1.59963,-1.93697,0.59850,0.95078,0.48683,0.90343,-0.71049,-0.42891,0.81082,-0.52079,0.42202,0.97921,-0.06669,0.07159,0
0.98759,-0.40514,0.95379,-0.67406,0.49312,3.02438,2.64859,-0.72168,-0.17445,1.79721,-1.21335,0.07815,2.01695,-0.06215,0.56524,0.47657,-0.17119,1.20963,-0.20214,0.22521,0.24122,0
-0.85360,-1.67042,1.17663,0.53090,0.26032,0.69213,1.12727,1.76031,0.26773,-1.53059,-0.74866,1.11045,0.82334,-0.87864,-0.39622,-0.28210,0.02751,1.42242,-0.24780,0.39612,0.78941,0
0.89876,-0.73668,0.54772,0.15990,1.16240,1.42586,3.48162,0.77690,-0.19132,-1.13653,0.87534,-0.06546,0.43551,2.07027,-0.96309,0.59693,0.72545,-1.78439,1.59302,-1.38880,0.86526,0
-0.87912,0.28278,-0.04318,1.29918,3.44532,-0.44553,0.56778,0.41707,0.23649,0.21007,0.84068,1.90793,-1.26074,1.55324,1.47805,0.47659,-0.05285,1.10313,0.29887,1.13864,0.29677,0
2.21893,-0.04628,2.01229,1.28231,-0.01109,-1.59173,1.15784,0.19820,1.69050,1.37545,0.48304,-0.64492,1.93982,0.12902,1.70894,0.85761,1.46490,2.54757,-1.14824,0.37184,-1.37759,0
-1.79984,1.29099,1.27315,-0.05370,-1.74173,1.69254,-0.32159,0.59426,-0.06578,-1.87043,-1.20684,-0.23989,1.14997,0.77778,-2.09888,0.68007,-1.22050,1.01484,-1.20846,1.69186,0.23619,0
0.67369,0.61874,0.69425,0.25568,-0.63119,-0.17240,1.92606,0.33540,-0.27298,1.43691,1.21753,-0.02576,1.42630,2.03915,1.23832,1.07665,-0.19889,-1.67119,1.51429,-1.04122,0.86288,0
-0.60361,0.25713,0.37047,0.73682,-0.32085,0.55387,-0.10933,0.30185,0.76919,0.96856,-1.32105,-0.36852,1.90196,-1.28176,0.53683,1.36001,0.04128,0.72964,-0.73122,0.54550,0.43689,0
0.33870,1.63892,0.85282,-0.02416,-0.87665,0.28979,1.83988,1.60397,0.96102,-1.37334,-1.10816,0.18721,0.80757,-1.37809,0.61827,0.41071,0.93020,2.39532,1.69920,0.25829,-0.20679,0
0.58828,0.38829,0.45786,2.34366,0.80520,2.64377,1.34588,1.02870,0.42712,-0.72384,0.11212,-0.24019,-0.25193,0.82826,0.74609,0.02796,-0.67523,1.36519,-0.15785,-0.12560,-1.14889,0
0.71828,3.69919,-0.26304,0.43635,-0.00227,1.50746,-0.37078,1.11899,0.18511,0.96340,1.02968,1.76856,-0.36130,-0.33355,0.06998,-1.03879,0.48572,-0.69328,0.14398,0.29167,0.92096,0
-2.30405,0.24519,-1.12104,-0.05720,-0.45201,-0.37227,0.39260,-0.06370,0.34543,1.08726,1.70918,-1.56370,1.20490,0.11849,-1.15573,1.93700,0.87815,0.34764,1.30029,0.32620,1.12837,0
0.13929,-0.27449,1.23468,0.72155,-0.02292,-1.06875,-1.35909,1.50902,1.71540,1.28928,-0.11378,-0.92510,-0.59807,-1.16089,1.50273,-0.58736,0.02722,0.87250,0.13603,-1.23876,-0.41091,0
1.12418,-0.21184,0.57252,1.99345,0.28764,0.22467,1.63266,0.32716,1.70136,0.45188,1.05206,0.42574,0.45485,0.17962,0.09414,0.41495,-0.13842,0.71803,-1.43722,1.47184,-0.65219,0
-1.21805,1.73729,0.40391,1.72485,-0.42706,-0.00651,-1.49921,1.69639,1.91818,-0.21374,0.05120,1.95547,1.84406,0.74084,0.26135,-1.95788,0.40178,0.04585,0.13059,1.17366,0.56878,0
0.52572,1.89192,1.43467,0.05890,-0.11585,1.59686,0.92901,1.48186,-0.50103,1.49678,1.55898,-0.21183,1.57833,-1.27980,-1.13184,0.91997,0.03412,-0.86517,1.29529,0.49793,1.23613,0
2.13349,-0.42792,2.16849,1.68992,0.62540,1.07622,0.23703,2.05762,1.59627,0.17727,1.54912,0.41803,-1.65102,-0.96782,0.64491,0.27605,-0.00084,0.63808,1.20608,1.31809,-0.41385,0
0.36699,1.24198,0.80364,2.11653,-0.34897,-1.58309,-0.96682,0.19644,0.86108,-0.64469,0.79016,0.82216,-1.20845,0.61941,0.22601,1.40703,1.43212,0.54465,-0.79474,0.98675,-0.42888,0
-0.63653,0.62265,-0.30634,2.29744,0.93200,-0.07908,-0.70378,1.46457,-0.02676,1.97552,0.83171,1.61374,0.72917,1.34809,-0.76301,1.01162,0.62649,-0.25662,-1.44430,0.78904,-0.87082,0
-0.40631,-1.13064,0.89149,0.41490,0.55478,0.58836,-0.05437,2.09980,0.45230,1.61358,-0.40718,1.52936,1.32862,-0.82918,1.33647,0.36786,-0.79172,0.45186,0.46524,-0.50684,-0.15991,0
1.51597,-0.02267,1.00263,-0.81927,-0.43102,0.99551,0.57536,0.42988,1.60937,-0.55073,0.33586,1.17698,2.48466,-0.52886,0.64174,-0.36573,2.40536,1.94028,-1.10416,-0.01990,1.77945,0
-0.19067,-1.15790,-1.04798,0.92019,1.76443,1.88224,0.76249,0.58494,0.00590,1.04959,-0.04300,-1.26962,-1.83443,0.16396,1.64897,-0.05269,-0.14519,1.99948,-0.74773,0.96829,1.76257,0
-0.23338,1.32638,1.03376,1.57542,-0.24368,1.53596,0.41208,-0.02490,-0.27105,1.16046,0.27217,1.51240,0.91641,-0.67803,0.73776,-0.08524,0.15275,0.69218,0.91553,-0.49625,-0.91967,0
0.21129,2.14670,0.16680,0.86003,1.29191,1.35227,0.95879,0.67142,-0.24612,-0.35476,-0.02812,0.44658,1.20569,-0.11075,1.29094,1.02555,1.09716,0.39540,-0.96420,1.24998,-0.41565,0
0.50019,0.69931,1.18303,1.29649,1.02185,0.74511,0.64687,-0.11775,0.25181,0.18691,0.58457,1.96290,-0.18134,0.06132,-0.82525,-0.30428,1.29955,-0.26354,-0.76145,1.17827,0.75735,0
1.56477,1.04848,0.12542,-0.44700,-0.04950,-0.37538,0.93265,1.87952,-0.39466,-0.83571,0.21467,-0.82176,1.53779,0.19193,1.13987,0.89428,0.05201,-0.15665,0.10020,1.16468,0.80354,0
1.28237,2.66400,-0.34035,-1.00636,2.08797,0.12749,1.11828,-2.71795,-0.40014,-1.16557,1.02821,-1.27305,0.51075,-1.14101,-0.21466,0.31555,1.69145,0.27095,1.54889,1.28633,2.20236,0
0.25070,-0.04802,0.63822,-0.92069,-0.22209,-0.74269,0.60881,0.85782,0.28473,0.06027,0.40297,-1.19659,0.54972,0.71903,1.20016,-0.79246,0.15142,0.96653,0.52368,-0.45443,1.31196,0
1.05984,1.42350,-0.93359,1.03324,0.46768,1.62647,0.31090,2.49988,0.21762,2.02429,0.89750,-0.40701,0.24927,1.94921,1.24728,0.35186,-1.12519,1.10742,0.45199,-0.34168,0.92774,0
0.71204,-1.32661,0.56727,1.41806,0.06071,3.02100,0.60021,1.72471,-0.29736,2.72247,2.31402,1.08400,-0.07906,1.00148,-0.41407,1.36938,1.45164,0.23247,0.59449,1.17254,-0.24181,0
1.75096,0.28923,0.18728,1.32055,2.54734,-1.85725,-0.38329,-0.32531,0.87974,1.57987,1.06699,0.06199,0.81534,-0.60419,1.63877,0.44120,0.71897,0.99008,-0.35942,1.13572,2.27218,0
1.25999,-1.65290,2.44977,0.90444,0.39981,0.84110,0.01585,1.02237,0.15481,0.82338,0.08667,1.51294,-0.18497,0.64698,-1.63717,0.40997,0.57766,0.48677,0.81385,0.01490,0.68031,0
-0.35835,0.89255,1.62164,-0.09665,-0.42641,-0.97180,1.04983,0.75851,0.99308,1.67748,-0.57261,1.59623,0.68561,0.54260,1.60074,-0.37154,1.59122,0.21861,-0.50897,-0.44454,0.52500,0
1.06258,0.51027,2.18948,-0.85693,0.83225,1.54131,-0.15317,0.01048,-0.57812,2.29302,2.58902,-0.05045,-1.69226,1.47799,0.31251,1.80231,-0.43134,2.07069,2.05424,-0.67402,0.66090,0
0.40025,0.30331,-0.18412,0.16123,-1.31894,-1.09176,-0.22156,1.01480,0.67063,0.67790,0.72087,-0.19881,0.09263,0.66434,-0.73329,0.55196,0.82360,0.86282,0.89332,-0.03067,1.18005,0
0.66854,-0.01330,-0.10826,1.18699,0.39860,0.87045,1.33827,-0.47341,0.92559,-1.37983,-0.12775,-0.25837,0.10272,1.83542,0.17689,0.01970,-0.04461,0.08196,0.77095,0.03858,0.58004,0
-0.18137,-0.79074,0.83691,-0.48735,0.43548,0.44412,1.00471,0.27114,-0.48155,-0.38543,-2.38093,-0.31676,0.75673,0.11165,0.83192,0.57188,2.01939,1.93439,-0.62504,0.94772,-0.64030,0
0.69575,0.34119,-0.83249,-0.37418,-1.23999,-1.67738,-0.68856,1.40766,1.33984,-1.56187,1.95138,-0.12307,0.96818,0.23304,1.32486,-0.21497,0.45752,2.05725,-1.61333,0.34762,0.44048,0
0.95657,0.34191,-0.02341,-1.37902,-0.82836,0.71099,-0.08395,-0.25098,1.65545,0.57773,0.51931,0.48298,0.70663,0.03453,-0.67976,0.67604,-0.59348,0.64434,-1.01123,-0.18706,0.78090,0
-0.75078,-0.01224,0.71904,0.66726,-0.12539,0.04819,0.87693,0.40431,-0.78329,2.55190,-0.65128,0.86185,0.01126,0.38562,2.39948,0.10605,-1.21614,1.65683,-1.06148,-0.41079,0.92679,0
0.81525,0.88905,1.48983,-0.58894,0.58825,1.03688,0.00685,-0.07509,0.62404,0.93518,1.88141,-0.39934,-0.14001,0.24730,0.20486,-0.96989,-0.18347,0.65824,-1.87531,0.18556,-0.50715,0
-0.46757,2.80755,-0.99913,0.94503,0.91898,-1.22682,0.85790,1.45945,3.40416,-0.46344,1.78500,1.79023,2.03727,-0.88674,1.13025,-0.79669,0.03420,0.46983,0.56707,-1.33298,-0.57501,0
-2.09493,0.15566,2.37402,-0.47261,2.34274,-0.64043,0.21559,-0.90373,0.61712,-1.18531,0.38511,-1.24356,1.14425,0.48406,0.01216,2.44569,0.38903,1.44073,0.97927,1.12563,2.07540,0
1.17795,0.07410,-1.08915,-0.04170,2.36429,-0.07384,0.35388,-0.32242,-0.96342,-0.81297,2.28579,1.48315,0.02150,-0.58240,-0.21106,0.61419,0.72874,1.04973,2.46699,-0.07695,0.20342,0
0.89436,0.48942,-0.68090,0.79891,0.64912,0.45595,0.00427,0.94333,0.23283,-1.08721,-0.13715,1.31022,-1.04882,1.71610,0.53188,0.04676,-1.19618,0.72724,0.65329,-2.03057,0.74466,0
0.87035,0.45885,0.33016,0.40275,0.73257,1.18046,-0.91434,0.71741,0.00685,1.53805,-0.03581,-0.22813,4.62738,0.55691,2.88656,-0.46566,1.98686,-0.18409,0.43958,-0.36303,1.03107,0
1.16704,-2.08374,2.45956,0.02658,-1.08529,0.70140,0.36160,0.10997,-0.10564,0.49397,1.31618,1.12904,2.27456,-0.12616,-1.24665,-0.58787,0.34990,0.74671,-1.77965,0.64804,-0.73258,0
-0.40413,1.31940,-0.06637,0.84251,0.58267,2.11277,-0.97452,-0.10276,-1.20971,-1.35388,1.66190,1.20126,0.46096,0.48416,0.47324,0.97551,1.79270,0.87020,2.76486,-0.19227,-1.39162,0
-1.21068,2.55633,1.90823,0.99033,1.24323,-1.35161,-0.77392,0.26115,0.48515,0.87941,-0.20694,-0.01622,0.97049,2.13194,0.69985,0.94288,-1.38465,1.29747,1.69440,0.35428,0.28693,0
0.44485,0.82294,1.16841,0.69174,0.88165,-0.99042,-0.60979,2.10939,1.05655,-1.17778,-0.63167,-0.78904,0.04013,2.16829,-0.97891,0.49162,0.17374,-0.02316,-0.99570,0.06195,-0.05368,0
-0.86185,-1.08445,1.77328,2.14651,-0.04955,0.15543,0.73590,-0.14318,2.51870,0.55189,-0.08855,1.78664,0.47107,0.85367,-0.56057,0.80255,0.16763,0.49306,0.66296,2.43823,0.60194,0
1.45095,2.46993,1.36066,0.30254,0.18198,0.05348,-0.18169,1.48474,0.97030,1.75036,1.91204,2.22111,-0.10853,0.17596,0.65025,1.95964,1.59439,-1.35337,0.92005,1.75777,1.38797,0
1.74564,-0.17743,0.62411,0.91845,0.00438,0.68882,-0.57112,0.22475,0.92897,0.80219,0.64430,0.34001,0.86662,1.18224,1.04891,-0.98695,-0.60746,-0.38551,0.05170,0.34574,-1.17268,0
0.99644,-0.47641,0.88833,0.05409,-1.46355,1.10364,0.16579,0.21838,0.00231,0.42494,0.97064,1.65536,1.76245,-0.08020,0.07460,0.25181,-0.03914,-1.01957,1.28437,1.09728,1.46806,0
1.50213,-0.17542,-0.79595,1.37082,1.30235,-1.13616,0.88708,0.88373,1.46121,1.99329,1.60776,1.12394,0.14573,-0.19289,0.40901,0.32129,0.01099,-0.00112,-0.38344,-0.41164,0.34155,0
